c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000043r.djvu;67
Argyranche;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000044l.djvu;68
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000044r.djvu;69
Arrectarius paries;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000045l.djvu;70
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000045r.djvu;71
Aruudulatio [właśc. Arundulatio];http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000046l.djvu;72
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000046r.djvu;73
Affector;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000047l.djvu;74
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000047r.djvu;75
Asterno;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000048l.djvu;76
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000048r.djvu;77
Attelabus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000049l.djvu;78
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000049r.djvu;79
Audeo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000050l.djvu;80
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000050r.djvu;81
Avis inauspicata;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000051l.djvu;82
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000051r.djvu;83
Ausim;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000052l.djvu;84
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000052r.djvu;85
Balaena;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000053l.djvu;86
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000053r.djvu;87
Basilice;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000054l.djvu;88
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000054r.djvu;89
Beneficio meo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000055l.djvu;90
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000055r.djvu;91
Bilinguis;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000056l.djvu;92
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000056r.djvu;93
Boletus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000057l.djvu;94
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000057r.djvu;95
Brechmasis;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000058l.djvu;96
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000058r.djvu;97
Bullatae nugae;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000059l.djvu;98
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000059r.djvu;99
Cadmia;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000060l.djvu;100
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000060r.djvu;101
Caesuratim;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000061l.djvu;102
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000061r.djvu;103
Caletur hic;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000062l.djvu;104
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000062r.djvu;105
Caminus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000063l.djvu;106
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000063r.djvu;107
Cannabinus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000064l.djvu;108
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000064r.djvu;109
Capitalier;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000065l.djvu;110
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000065r.djvu;111
Carbonarius;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000066l.djvu;112
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000066r.djvu;113
Carpentarius;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000067l.djvu;114
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000067r.djvu;115
Castratorius;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000068l.djvu;116
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000068r.djvu;117
Catillatio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000069l.djvu;118
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000069r.djvu;119
Causa capitis;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000070l.djvu;120
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000070r.djvu;121
Celsus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000071l.djvu;122
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000071r.djvu;123
Cepula;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000072l.djvu;124
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000072r.djvu;125
Certe;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000073l.djvu;126
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000073r.djvu;127
Chamaemelon;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000074l.djvu;128
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000074r.djvu;129
Chironia ampelos;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000075l.djvu;130
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000075r.djvu;131
Cibarius;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000076l.djvu;132
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000076r.djvu;133
Circius;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000077l.djvu;134
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000077r.djvu;135
Circumplecto;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000078l.djvu;136
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000078r.djvu;137
Citatim;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000079l.djvu;138
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000079r.djvu;139
Clavicula;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000080l.djvu;140
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000080r.djvu;141
Clyster;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000081l.djvu;142
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000081r.djvu;143
Coculum;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000082l.djvu;144
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000082r.djvu;145
Cohaesus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000083l.djvu;146
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000083r.djvu;147
Colligo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000084l.djvu;148
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000084r.djvu;149
Columbar;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000085l.djvu;150
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000085r.djvu;151
Commarceo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000086l.djvu;152
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000086r.djvu;153
Commolior;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000087l.djvu;154
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000087r.djvu;155
Compavitus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000088l.djvu;156
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000088r.djvu;157
Compositus;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000089l.djvu;158
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000089r.djvu;159
Concesso;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000090l.djvu;160
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000090r.djvu;161
Concordialis;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000091l.djvu;162
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000091r.djvu;163
Condoleo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000092l.djvu;164
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000092r.djvu;165
Conflacceo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000093l.djvu;166
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000093r.djvu;167
Congredior;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000094l.djvu;168
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000094r.djvu;169
Conquiro;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000095l.djvu;170
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000095r.djvu;171
Consignatio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000096l.djvu;172
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000096r.djvu;173
Consterno;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000097l.djvu;174
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000097r.djvu;175
Contemptibilis;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000098l.djvu;176
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000098r.djvu;177
Contractio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000099l.djvu;178
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000099r.djvu;179
Conventa conditio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000100l.djvu;180
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000100r.djvu;181
Coquina;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000101l.djvu;182
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000101r.djvu;183
